id,title,format,medium,notes,source,catalogueId,catalogueCallNumber,catalogueName,artistId,originalArtistId,artistFirstName,artistLastName,originalArtistLastName,artistGender,artistThumbnailFile,exhibitionId,exhibitionName,exhibitionPlace,exhibitionYear,originalExhibitionYear,mediumFormat,originalMediumFormat,price
18554,"Portrait Mrs. Cain, Mayoress",Portrait - Painting,,,"McCulloch, Encyclopedia of Australian Art, 1994",141,ML Ref. 708.29/A,"Australian Artists Association, Melbourne. Summer Exhibition, March 1887",2022,2022,Ugo,Catani,Catani,male,,68,"Australian Artists Association, Melbourne, Summer Exhibition, March 1887","104 Collins Street West, Melbourne",1887,1887,Portrait - Painting,Portrait - Painting,
16817,Portrait od a Lad,Portrait,,,"Dictionary of Australian Artists, 1992",93,ML 706/V,Victorian Fine Arts Society [Inaugural exhibition]. Catalogue,2568,2568,Rev. A,Morison,Morison,,,45,Victorian Fine Arts Society [Inaugural exhibition],,1853,1853,Portrait,Portrait,
16662,"Portrait of      J. Horne, Esq.",Portrait - Painting,,,"Dictionary of Australian Artists, 1992",93,ML 706/V,Victorian Fine Arts Society [Inaugural exhibition]. Catalogue,2330,2330,Conway Weston,Hart,Hart,male,,45,Victorian Fine Arts Society [Inaugural exhibition],,1853,1853,Portrait - Painting,Portrait - Painting,
17475,"Portrait of  F.R. Wallen, Esq.",Painting,Oil,,"Dictionary of Australian Artists, 1992",94,DL 85/813,"Catalogue â€¦ consisting of paintings, sculpture, architecture and decorative art etc. held at the Exhibition Building, Melbourne, 1856",1341,1341,Andrew,MacCormac,MacCormac,male,,47,"Victorian Exhibition of Art, 1856","16 Collins Street East, Melbourne",1856,1856,Oil Painting,Oil Painting,
14623,"Portrait of --- Sargeant, Esq.",Photograph,,,"Dictionary of Australian Artists, 1992",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",1917,1917,Joseph Wellesen,Baume,Baume,male,,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Photograph,Photograph,
14650,"Portrait of ""Alice Hawthorne"" 1859",Painting,Oil,,"Dictionary of Australian Artists, 1992",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",2173,2173,William Francis,Emery,Emery,male,,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Oil Painting,Oil Painting,
14762,"Portrait of ""Despatch""",Painting,Oil,,"Dictionary of Australian Artists, 1992",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",101,101,Frederick William,Woodhouse,Woodhouse,male,,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Oil Painting,Oil Painting,
1573,"Portrait of ""Peggy""",Painting,Oil,,Indexer's Authority File,10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",101,101,Frederick William,Woodhouse,Woodhouse,male,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Oil Painting,Oil Painting,
10600,Portrait of a Baby,Painting,Watercolour,,Indexer's Authority File,60,ML FM4/8446,"Catalogue of exhibits in the Sixteenth Annual Exhibition of the Royal Art Society of New South Wales, 1895",677,677,Margaret,Butterworth,Butterworth,female,,12,"Royal Art Society of New South Wales Annual Exhibition. 16th, 1895",,1895,1895,Watercolour Painting,Watercolour Painting,
31,"Portrait of a Bishop of Trieste, after Vandycke (Van Dyck)",Portrait - Painting,,,"Dictionary of Australian Artists, 1992",1,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the first exhibition of the Society for the Promotion of the Fine Arts in Australia, 1847",2397,2397,John,Irvine,Irvine,male,,28,"Society for the Promotion of the Fine Arts in Australia. First Exhibition, 1847",,1847,1847,Portrait - Painting,Portrait - Painting,
14635,Portrait of a Boy,Painting,Oil,,"Dictionary of Australian Artists, 1992",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",2036,2036,Nicholas,Chevalier,Chevalier,male,2036.jpg,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Oil Painting,Oil Painting,
15063,Portrait of a Boy with Dog,Painting,,,"Dictionary of Australian Artists, 1992",105,DL 86/748 Pam,"Annual Exhibition of Fine Arts, Melbourne, 1864. Catalogue",1967,1967,Nicholas,Brennan,Brennan,male,,52,"Annual Exhibition of Fine Arts, Melbourne, 1864","Hoddle Street, Richmond",1864,1864,Painting,Painting,
1572,Portrait of a Bull,Painting,Oil,,"Dictionary of Australian Artists, 1992",10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",101,101,Frederick William,Woodhouse,Woodhouse,male,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Oil Painting,Oil Painting,
3313,Portrait of a Child,,,Oils?,None given,31,ML 708.29/V,"Catalogue of the first Exhibition of the Victorian Academy of Arts, 1870",2912,,,Unknown,,,,31,"Exhibition of the Victorian Academy of Arts, 1870",,1870,1870,Unknown,,
14790,Portrait of a Child,Painting,Oil,,"Dictionary of Australian Artists, 1992",101,DL 86/747 Pam,"Annual Exhibition of Fine Arts, Melbourne, 1862. Catalogue",1967,1967,Nicholas,Brennan,Brennan,male,,66,"Annual Exhibition of Fine Arts, Melbourne, 1862","Bronte Villa, Nelson Road, South Yarra",1862,1862,Oil Painting,Oil Painting,
7013,Portrait of a Child,Painting,Oil,,Indexer's Authority File,7,ML 706/20,"Catalogue of exhibits in the 2nd Annual Exhibition of the Art Society of New South Wales, 1881",638,638,M H,Codrington,Codrington,,,36,"Royal Art Society of New South Wales, 2nd, Annual Exhibition, 1881",,1881,1881,Oil Painting,Oil Painting,
9266,Portrait of a Child,Painting,Oil,,Indexer's Authority File,42,ML 706/20,"Catalogue of exhibits in the Eighth Annual Exhibition of the Royal Art Society of New South Wales, 1887, Sydney",252,252,Catherine,Devine,Devine,female,,38,"Royal Art Society of New South Wales Annual Exhibition. 8th, 1887",,1887,1887,Oil Painting,Oil Painting,
16940,Portrait of a Child,Painting,Oil,For sale: Â£8.8.0,"Dictionary of Australian Artists, 1992",84,ML 706/V,"Victorian Artists Society. Catalogue of Exhibitions, Melbourne",2240,2240,Florence Ada,Fuller,Fuller,female,2240.jpg,58,"Victorian Artists Society, Melbourne","Planet Chambers, Collins Street East, Melbourne",1889,1889,Oil Painting,Oil Painting,8.4
17930,Portrait of a Child,Drawing,Crayon,,"Dictionary of Australian Artists, 1992",92,ML 708.9/A,"Art-Treasures Exhibition held in the Legislative Chamber, Hobart Town. Catalogue",2327,2327,John,Harrison,Harrison,male,,69,"Art-Treasures Exhibition held in the Legislative Chamber, Hobart Town",,1858,1858,Crayon Drawing,Crayon Drawing,
17936,Portrait of a Child,Painting,Oil,,"Dictionary of Australian Artists, 1992",92,ML 708.9/A,"Art-Treasures Exhibition held in the Legislative Chamber, Hobart Town. Catalogue",2388,2388,Francis Frederick,Hutton,Hutton,,,69,"Art-Treasures Exhibition held in the Legislative Chamber, Hobart Town",,1858,1858,Oil Painting,Oil Painting,
1349,Portrait of a Child,Painting,Oil,,"Dictionary of Australian Artists, 1992",10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",2643,2643,C J,Patison,Patison,male,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",,1866,1866-67,Oil Painting,Oil Painting,
17358,Portrait of a Child,Painting,Oil,,"Dictionary of Australian Artists, 1992",146,ML 706/V,"Victorian Artists Society. Catalogue of Exhibitions, Melbourne",2690,2690,James Peter,Quinn,Quinn,male,,30,"Victorian Artists Society, Melbourne, 1893","21 Elizabeth Street, Melbourne",1893,1893,Oil Painting,Oil Painting,
12565,Portrait of a Child,Portrait - Painting,,,"Dictionary of Australian Artists, 1992",78,DL 86/730 Pam,Melbourne Ladies Benevolent Society. Catalogue of the exhibition of art treasures.,1549,1549,John Thomas,Richardson,Richardson,male,,64,"Exhibition of art treasures of Victoria, in aid of the Melbourne Ladies Benevolent Society, 1861",,1861,1861,Portrait - Painting,Portrait - Painting,
2051,Portrait of a Child,Painting,Oil,Not Tom Roberts,"Dictionary of Australian Artists, 1992",23,ML 706/V,"Catalogue of the first exhibition of the Victorian Society of Fine Arts, 1857",2715,2715,Thomas,Roberts,Roberts,male,,35,"Exhibition of the Victorian Society of Fine Arts, 1857",,1857,1857,Oil Painting,Oil Painting,
17464,Portrait of a Child,Painting,Oil,,"McCulloch, Encyclopedia of Australian Art, 1994",94,DL 85/813,"Catalogue â€¦ consisting of paintings, sculpture, architecture and decorative art etc. held at the Exhibition Building, Melbourne, 1856",192,192,William,Strutt,Strutt,male,,47,"Victorian Exhibition of Art, 1856","44 Gore Street, Collingwood. Victoria",1856,1856,Oil Painting,Oil Painting,
555,Portrait of a Child,Portrait - Painting,,,"Dictionary of Australian Artists, 1992",2,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the second exhibition of the Society for the Promotion of the Fine Arts in Australia, 1849",102,102,None,Wilson & McKinnon,Wilson & McKinnon,,,14,"Society for the Promotion of the Fine Arts in Australia. Second Exhibition, 1849",,1849,1849,Portrait - Painting,Portrait - Painting,
556,Portrait of a Child,Portrait - Painting,,,"Dictionary of Australian Artists, 1992",2,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the second exhibition of the Society for the Promotion of the Fine Arts in Australia, 1849",102,102,None,Wilson & McKinnon,Wilson & McKinnon,,,14,"Society for the Promotion of the Fine Arts in Australia. Second Exhibition, 1849",,1849,1849,Portrait - Painting,Portrait - Painting,
557,"Portrait of a Child,  sister of No. 300",Portrait - Painting,,,"Dictionary of Australian Artists, 1992",2,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the second exhibition of the Society for the Promotion of the Fine Arts in Australia, 1849",102,102,None,Wilson & McKinnon,Wilson & McKinnon,,,14,"Society for the Promotion of the Fine Arts in Australia. Second Exhibition, 1849",,1849,1849,Portrait - Painting,Portrait - Painting,
558,"Portrait of a Child, sister to No. 281",Portrait - Painting,,,"Dictionary of Australian Artists, 1992",2,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the second exhibition of the Society for the Promotion of the Fine Arts in Australia, 1849",102,102,None,Wilson & McKinnon,Wilson & McKinnon,,,14,"Society for the Promotion of the Fine Arts in Australia. Second Exhibition, 1849",,1849,1849,Portrait - Painting,Portrait - Painting,
17558,Portrait of a Digger,Painting,,,"McCulloch, Encyclopedia of Australian Art, 1994",94,DL 85/813,"Catalogue â€¦ consisting of paintings, sculpture, architecture and decorative art etc. held at the Exhibition Building, Melbourne, 1856",2777,2777,Henry,Short,Short,male,,47,"Victorian Exhibition of Art, 1856","Madeline Street, North Melbourne",1856,1856,Painting,Painting,
3,"Portrait of a distinguished Member of the Humane Society, after Landseer",Portrait - Painting,,,"Dictionary of Australian Artists, 1992",71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2189,2189,Maurice Appleby,Felton,Felton,male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts",,1893,1893,Portrait - Painting,Portrait - Painting,
7093,Portrait of a Dog,Painting,,,"McCulloch, Encyclopedia of Australian Art, 1994",7,ML 706/20,"Catalogue of exhibits in the 2nd Annual Exhibition of the Art Society of New South Wales, 1881",2384,2384,Charles Henry,Hunt,Hunt,male,,36,"Royal Art Society of New South Wales, 2nd, Annual Exhibition, 1881",,1881,1881,Painting,Painting,
205,Portrait of a Gentleman,Portrait - Painting,,,None given,1,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the first exhibition of the Society for the Promotion of the Fine Arts in Australia, 1847",2912,,,Unknown,,,,28,"Society for the Promotion of the Fine Arts in Australia. First Exhibition, 1847",,1847,1847,Portrait - Painting,Portrait - Painting,
42,Portrait of a Gentleman,Portrait - Painting,,,None given,1,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the first exhibition of the Society for the Promotion of the Fine Arts in Australia, 1847",2912,,,Unknown,,,,28,"Society for the Promotion of the Fine Arts in Australia. First Exhibition, 1847",,1847,1847,Portrait - Painting,Portrait - Painting,
24,Portrait of a Gentleman,Portrait - Painting,,,None given,1,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the first exhibition of the Society for the Promotion of the Fine Arts in Australia, 1847",2912,,,Unknown,,,,28,"Society for the Promotion of the Fine Arts in Australia. First Exhibition, 1847",,1847,1847,Portrait - Painting,Portrait - Painting,
17,Portrait of a Gentleman,Portrait - Painting,,,"Dictionary of Australian Artists, 1992",1,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the first exhibition of the Society for the Promotion of the Fine Arts in Australia, 1847",2912,,,Unknown,,,,28,"Society for the Promotion of the Fine Arts in Australia. First Exhibition, 1847",,1847,1847,Portrait - Painting,Portrait - Painting,
5582,Portrait of a Gentleman,Painting,,,None given,39,ML 606/V,"Official record [of items forwarded to] Philadelphia Centennial Exhibition, 1876 [from Victoria]",2912,,,Unknown,,,,4,"Philadelphia Centennial Exhibition, 1876",New Gisborne,1875,1875,Painting,Painting,
15745,Portrait of a Gentleman,Portrait - Painting,,Possible Nicholas Brennan (see D.A.A.),"McCulloch, Encyclopedia of Australian Art, 1994",93,ML 706/V,Victorian Fine Arts Society [Inaugural exhibition]. Catalogue,1967,1967,Nicholas,Brennan,Brennan,male,,45,Victorian Fine Arts Society [Inaugural exhibition],,1853,1853,Portrait - Painting,Portrait - Painting,
14629,Portrait of a Gentleman,Painting,Oil,,"Dictionary of Australian Artists, 1992",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",1977,1977,Henry,Burn,Burn,male,,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Oil Painting,Oil Painting,
15722,Portrait of a Gentleman,Portrait - Painting,,,"Dictionary of Australian Artists, 1992",93,ML 706/V,Victorian Fine Arts Society [Inaugural exhibition]. Catalogue,2111,2111,Edwin,Dalton,Dalton,male,,45,Victorian Fine Arts Society [Inaugural exhibition],,1853,1853,Portrait - Painting,Portrait - Painting,
196,Portrait of a Gentleman,Portrait - Painting,,,"Dictionary of Australian Artists, 1992",1,FM 4/9612 ; Z706/S,"Catalogue of exhibits in the first exhibition of the Society for the Promotion of the Fine Arts in Australia, 1847",2126,2126,W J,Davis,Davis,,,28,"Society for the Promotion of the Fine Arts in Australia. First Exhibition, 1847",,1847,1847,Portrait - Painting,Portrait - Painting,
3207,Portrait of a Gentleman,,,"In section headed Water Colours, Drawings and Etchings.","Dictionary of Australian Artists, 1992",31,ML 708.29/V,"Catalogue of the first Exhibition of the Victorian Academy of Arts, 1870",1068,1068,Chester,Earles,Earles,male,,31,"Exhibition of the Victorian Academy of Arts, 1870",,1870,1870,Unknown,,
4569,Portrait of a Gentleman,Painting,Oil,"Original - Mr John White, student of Eugene von Guerard.","Dictionary of Australian Artists, 1992",35,ML 042/P176,"Official catalogue of the Victorian Exhibition, opened 6 November 1872, part of the London International Exhibition",2305,2305,Johann Joseph Eugen (Eugene) von,Guerard,Guerard,male,2305.jpg,29,"International Exhibition, London 1873. The Victorian Exhibition",,1873,1873,Oil Painting,Oil Painting,
14664,Portrait of a Gentleman,Photograph,,,"Mechanical Eye in Australia, photography",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",2355,2355,Thomas Adams,Hill,Hill,male,,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Photograph,Photograph,
14685,Portrait of a Gentleman,Painting,Oil,,"Dictionary of Australian Artists, 1992",82,DL 86/746 Pam,"Victorian Exhibition of Fine Arts, 1861. Catalogue",1341,1341,Andrew,MacCormac,MacCormac,male,,59,"Victorian Exhibition of Fine Arts, 1861",,1861,1861,Oil Painting,Oil Painting,
